107,153,153
107,153,47
93,153,153
93,47,153
93,47,47
9,13,37
9,34,116
9,13,116
98,34,37
98,13,37
98,34,116
98,13,116
1,14,26
1,20,26
1,14,11
1,20,11
8,20,26
8,20,11
4,28,42
4,19,5
4,28,5
103,28,42
103,19,5
10,110,11
10,43,11
10,110,36
83,110,11
83,43,11
83,43,36
8,6,18
8,37,18
8,6,18
8,37,18
2,6,18
2,37,18
2,6,18
2,37,18
1,6,37
1,13,37
1,6,5
1,13,5
3,6,37
3,13,37
3,6,5
3,13,5
69,12,1
69,7,1
69,7,41
34,12,1
34,7,1
34,7,41
38,28,3
38,28,33
38,82,33
45,28,3
45,82,3
45,28,33
45,82,33
20,2,7
20,10,7
20,2,34
20,10,34
14,2,7
14,10,7
14,2,34
14,10,34
7,11,7
7,3,7
7,11,19
7,3,19
1,11,7
1,3,7
1,11,19
1,3,19
12,74,2
12,8,2
12,74,1
12,8,1
26,74,2
26,8,2
26,74,1
26,8,1
2,4,3
2,10,3
2,4,8
2,10,8
6,4,3
6,10,3
6,4,8
6,10,8
19,8,4
19,4,4
19,8,37
19,4,37
50,8,4
50,4,4
50,8,37
50,4,37
34,18,2
34,10,2
34,18,3
34,10,3
69,18,2
69,10,2
69,18,3
69,10,3
