85,133,85
85,67,115
115,133,85
115,67,115
115,133,115
72,131,56
72,2,56
13,131,59
13,2,59
13,131,56
19,91,52
19,91,7
53,91,52
53,91,7
53,40,7
3,24,2
3,16,2
3,24,5
3,16,5
16,24,2
16,16,2
16,16,5
7,1,49
7,1,49
7,1,7
7,1,7
6,1,49
6,1,49
6,1,7
6,1,7
15,6,22
15,61,22
15,6,63
100,6,22
100,61,22
100,6,63
100,61,63
36,57,1
36,10,1
36,57,84
49,57,1
49,10,1
49,57,84
12,6,1
12,18,1
12,6,4
12,18,4
4,6,1
4,18,1
4,6,4
4,18,4
42,1,44
42,1,44
42,1,15
42,1,15
30,1,44
30,1,44
30,1,15
30,1,15
30,19,10
30,21,10
30,19,42
30,21,42
23,19,10
23,21,10
23,19,42
23,21,42
2,2,40
2,38,40
2,2,12
2,38,12
17,2,40
17,38,40
17,38,12
2,56,48
2,5,48
2,56,15
2,5,15
13,56,48
13,5,48
13,56,15
13,5,15
18,7,13
18,3,13
18,7,71
18,3,71
31,7,13
31,3,13
31,7,71
31,3,71
6,1,10
6,1,10
6,1,2
6,1,2
11,1,10
11,1,10
11,1,2
11,1,2
12,9,70
12,1,70
12,9,14
12,1,14
24,9,70
24,1,70
24,9,14
24,1,14
