45,10,89
45,190,89
45,10,111
45,190,111
155,190,89
111,22,8
111,168,8
111,22,103
44,22,8
44,168,8
44,22,103
44,168,103
17,23,66
17,23,37
17,145,37
94,145,66
94,145,37
126,7,71
126,7,18
126,3,18
29,3,71
29,7,18
29,3,18
50,7,73
50,3,73
50,7,38
105,7,73
105,3,73
105,7,38
105,3,38
16,1,25
16,2,25
16,1,13
16,2,13
34,1,25
34,2,25
34,1,13
9,42,60
9,103,6
8,42,60
8,103,60
8,42,6
4,33,5
4,9,5
4,33,1
4,9,1
5,33,5
5,9,5
5,33,1
5,9,1
1,95,45
1,8,45
1,95,15
1,8,15
8,95,45
8,8,45
8,95,15
8,8,15
37,1,60
37,2,60
37,1,11
37,2,11
89,1,60
89,2,60
89,1,11
89,2,11
3,91,3
3,12,3
3,91,3
3,12,3
5,91,3
5,12,3
5,91,3
5,12,3
31,1,5
31,1,5
31,1,8
31,1,8
3,1,5
3,1,5
3,1,8
3,1,8
21,11,57
21,12,57
21,11,9
21,12,9
73,11,57
73,12,57
73,11,9
73,12,9
12,1,44
12,6,44
12,1,27
12,6,27
17,1,44
17,6,44
17,1,27
17,6,27
71,18,34
71,5,34
71,18,3
71,5,3
23,18,34
23,5,34
23,18,3
23,5,3
