21,13,26
4,6,3
6,5,15
23,27,27
23,17,26
24,16,14
33,11,18
28,1,27
18,29,25
31,21,4
4,6,27
14,30,17
22,6,5
19,5,19
21,17,23
11,29,6
26,14,12
27,22,26
20,16,22
27,11,18
3,8,16
26,8,24
30,15,7
15,1,26
20,16,1
12,19,15
6,7,8
15,12,8
26,4,33
7,34,4
24,26,6
10,15,11
20,7,9
6,4,13
21,26,11
16,22,29
4,16,16
15,13,30
21,32,10
12,24,15
14,8,16
18,24,28
10,6,5
6,6,8
9,27,10
18,14,20
7,33,30
29,28,12
31,13,21
13,26,13
27,2,26
34,2,14
8,22,14
32,19,5
31,22,23
2,18,23
16,22,21
6,11,34
5,26,24
5,11,12
23,21,5
2,9,14
10,2,7
22,8,23
19,8,30
11,26,30
21,3,7
32,11,16
19,34,3
23,17,20
7,15,28
10,20,30
16,29,23
31,12,5
31,20,5
26,6,20
8,9,2
9,26,5
14,8,12
33,21,18
7,10,28
3,9,19
19,16,31
10,15,7
10,26,3
8,33,2
29,20,3
16,29,18
7,23,30
27,24,2
23,9,12
9,15,22
23,6,4
18,32,24
19,22,17
3,16,13
30,28,11
8,31,14
23,27,31
28,19,2
23,3,20
31,4,24
31,33,6
18,3,4
22,7,31
13,15,6
6,14,10
15,8,21
29,14,7
21,16,17
5,24,13
21,27,15
22,33,31
12,2,32
19,8,21
22,18,21
22,34,18
11,27,20
22,7,29
10,33,6
21,33,22
11,21,3
8,4,5
31,2,32
30,8,2
6,26,21
29,3,21
26,4,24
24,21,34
6,11,19
32,18,16
23,20,18
26,9,20
12,12,28
27,32,3
33,7,6
24,31,17
11,31,3
11,15,31
1,17,16
3,14,1
31,10,18
5,24,26
7,33,16
6,13,7
1,21,33
9,27,2
25,3,17
13,30,20
2,10,23
