67,19,39
86,25,38
97,9,69
9,84,55
33,20,74
76,48,63
16,65,71
51,94,9
6,50,38
25,5,69
7,20,44
25,74,43
34,33,54
24,72,61
23,57,14
41,92,89
29,17,35
58,16,85
66,45,10
33,22,51
81,33,29
11,73,63
2,19,93
29,73,98
29,34,83
82,64,76
93,33,73
99,98,74
31,84,96
57,45,84
64,26,3
5,65,1
33,40,17
80,62,29
59,16,47
8,60,4
25,47,71
44,81,13
54,87,84
65,73,96
17,42,32
10,71,24
49,5,12
23,62,99
80,71,70
49,74,68
60,83,15
81,43,88
15,50,9
96,38,24
6,41,12
91,30,84
31,73,13
46,7,72
46,99,38
91,46,71
51,73,56
87,76,78
16,47,55
66,94,20
7,95,16
33,29,61
32,11,28
98,40,95
74,10,98
70,85,78
49,18,2
5,60,71
71,53,54
85,89,90
58,19,99
2,7,51
45,73,66
55,74,60
5,4,97
1,58,25
41,19,45
44,33,17
9,24,50
26,59,32
57,30,4
37,18,38
7,86,99
59,81,58
52,59,65
90,47,35
38,52,94
33,5,2
32,84,97
31,21,31
59,9,15
44,47,88
19,71,96
61,15,96
8,40,66
20,36,15
86,41,73
4,21,23
71,36,7
22,16,95
18,57,41
55,73,89
2,8,53
84,3,16
82,52,18
5,63,50
23,26,50
59,2,57
47,38,30
50,38,71
82,7,72
17,92,17
87,33,13
69,32,1
81,91,33
15,98,74
35,12,89
81,5,96
4,73,47
60,30,86
62,14,33
29,50,11
28,47,84
73,24,34
11,23,57
89,18,18
95,19,27
87,9,85
38,46,60
32,61,60
67,27,48
62,82,54
75,87,57
41,65,60
60,68,41
4,39,42
21,3,2
33,88,47
62,87,83
53,58,25
16,43,47
7,70,80
9,13,87
37,79,16
63,19,14
10,77,72
60,98,82
56,11,88
23,63,2
13,60,20
92,97,57
11,26,15
50,76,55
96,45,52
99,87,72
2,93,28
62,53,26
7,19,75
5,87,9
79,80,40
87,28,52
35,60,49
25,72,61
3,96,22
26,4,86
18,26,39
4,24,59
71,41,11
48,99,47
88,21,4
70,68,69
79,59,33
81,14,77
94,28,34
16,62,7
81,7,20
47,76,61
99,39,48
85,72,87
68,57,16
29,57,89
96,37,12
43,60,75
11,95,5
8,35,89
52,48,69
49,75,97
59,9,54
8,40,18
47,9,17
54,63,63
46,99,21
42,84,9
43,54,43
33,33,12
12,79,88
52,82,84
9,9,59
93,21,74
54,65,3
