11,23,69
3,17,48
33,53,88
4,25,89
18,55,55
49,91,35
32,41,50
47,33,99
91,17,17
67,97,67
88,64,20
80,91,76
99,19,52
54,67,72
39,15,43
22,83,15
50,39,86
26,63,56
10,7,30
32,1,47
97,47,18
24,76,60
87,29,10
73,80,23
69,67,2
55,59,34
57,73,45
44,27,27
83,76,33
56,33,71
2,65,80
59,4,23
83,89,56
51,39,19
6,3,39
81,1,11
59,55,32
30,27,31
79,48,76
76,25,68
59,60,43
31,78,22
59,87,10
90,30,27
79,37,64
23,19,42
87,58,55
74,48,48
14,1,62
25,14,35
67,67,53
5,20,92
81,23,83
13,44,18
95,71,17
49,98,42
8,88,2
75,29,60
13,36,84
91,52,12
27,85,14
4,15,39
35,66,81
7,76,67
47,89,30
44,21,15
23,43,22
37,41,27
9,28,89
37,35,32
36,4,49
78,38,44
67,20,59
73,58,69
35,98,80
34,86,54
17,53,73
29,82,80
63,7,1
85,78,75
68,28,41
7,61,59
40,7,1
44,35,36
87,81,49
43,53,99
36,47,78
55,88,72
88,54,73
2,63,67
71,62,17
47,63,80
6,19,35
72,95,38
17,33,30
93,19,48
63,17,1
42,24,81
69,90,2
39,7,95
78,94,40
29,96,91
2,10,32
30,22,32
83,31,8
52,42,31
65,73,65
45,63,39
31,49,45
87,76,63
62,71,28
93,35,50
37,32,60
16,40,82
4,78,70
67,82,89
40,28,25
82,57,67
79,7,91
84,73,87
43,71,37
4,51,85
28,4,99
2,79,72
2,70,20
10,51,65
54,76,62
41,35,63
7,22,28
73,40,60
41,22,60
41,80,56
10,32,86
94,55,7
32,42,58
78,63,17
49,55,59
26,25,56
96,19,76
46,98,34
16,8,33
48,74,79
79,43,42
35,53,85
52,92,2
29,59,82
26,8,51
67,88,33
54,8,89
97,46,3
58,88,3
35,19,33
17,9,18
57,99,82
48,66,47
48,16,97
65,65,22
70,21,46
22,18,32
71,92,60
38,43,79
98,13,56
42,28,69
2,37,25
37,25,6
69,59,89
94,88,27
38,12,5
61,41,58
70,30,8
7,84,51
21,28,4
46,78,98
7,31,73
93,69,21
25,18,80
71,56,23
35,39,1
5,97,79
1,6,57
1,39,53
42,90,11
8,60,72
53,79,80
67,30,37
15,49,84
89,81,53
68,37,7
42,50,5
98,28,69
92,37,61
35,59,30
61,25,18
32,72,40
67,89,72
63,45,69
11,47,24
92,60,69
97,13,51
28,95,83
