86,24,77
93,79,11
65,79,52
58,51,85
72,99,68
92,95,94
55,75,91
59,73,70
59,50,98
87,27,67
87,57,75
80,18,89
98,69,72
36,81,73
89,55,80
89,36,82
84,58,55
11,39,40
74,75,99
92,86,21
73,90,64
51,78,63
50,54,70
67,73,22
91,93,85
10,18,1
67,71,8
69,80,60
99,65,91
92,81,97
38,93,97
97,71,64
99,29,87
35,87,73
25,17,49
70,43,81
86,97,78
81,58,91
39,1,7
25,86,93
80,84,66
82,40,98
75,64,62
86,65,92
34,91,78
82,68,62
76,64,92
58,65,73
5,23,13
52,78,74
73,50,97
65,97,57
48,19,39
93,69,48
57,80,83
15,3,30
94,77,59
61,51,51
62,60,67
53,54,63
77,84,78
8,69,74
90,61,68
84,72,94
14,99,75
94,57,81
74,58,57
5,95,76
79,77,67
74,38,84
11,75,94
81,87,55
57,87,92
72,27,98
70,74,70
70,87,29
65,64,50
73,77,22
21,77,94
69,90,6
96,77,67
75,78,81
69,62,80
58,51,89
92,74,65
47,77,87
36,42,6
93,76,54
49,5,40
95,65,99
50,91,72
86,16,99
17,12,49
98,5,75
97,17,81
87,18,82
83,93,64
55,90,86
39,25,48
78,1,74
