85,33,88
89,87,33
62,65,66
80,66,88
57,67,90
93,69,92
56,81,52
99,79,94
78,94,72
95,3,94
79,76,94
99,27,72
89,85,88
43,98,71
90,59,68
79,28,72
54,54,86
10,41,7
55,79,67
99,87,44
75,76,91
53,86,97
65,73,79
78,83,20
69,67,89
16,35,48
77,89,28
59,61,83
63,89,58
73,88,92
2,84,73
59,76,72
91,31,80
44,80,80
16,24,36
88,5,96
94,89,66
59,52,58
23,24,25
28,88,78
92,67,82
77,44,92
62,94,81
93,55,94
32,80,76
73,94,84
69,91,83
53,86,70
37,4,37
77,51,73
57,62,76
99,75,94
44,32,31
84,82,42
95,65,64
30,10,45
88,97,93
89,85,65
57,83,79
72,81,87
57,94,99
22,71,99
62,57,97
58,53,80
10,91,84
61,98,91
62,96,90
6,83,85
55,90,87
95,32,78
5,72,71
84,53,85
63,94,86
90,3,81
66,59,52
88,73,17
79,84,81
70,94,22
49,91,99
90,73,35
70,61,57
69,80,97
96,71,79
60,51,58
99,63,82
14,72,83
8,12,4
76,89,97
36,48,24
60,96,68
72,50,92
88,43,73
22,22,41
69,43,74
97,34,88
71,30,95
73,64,77
63,75,58
4,48,21
72,44,77
