96,2,77
72,74,18
50,83,51
58,94,57
53,55,57
57,67,93
53,66,97
62,84,95
81,50,73
70,36,93
58,85,56
91,24,77
67,55,50
17,70,88
60,95,91
76,25,70
68,75,75
29,31,20
78,56,93
77,97,43
99,71,55
95,67,78
72,87,86
90,72,1
61,54,89
8,8,20
88,73,1
79,80,52
80,93,52
84,56,73
30,74,83
67,69,94
81,4,93
1,66,73
11,21,23
92,29,82
79,70,58
97,55,88
34,13,34
18,97,80
66,78,62
75,14,71
91,98,52
99,70,54
28,95,95
54,94,96
79,58,85
54,81,58
46,30,49
70,82,64
92,57,59
85,95,90
7,34,6
79,70,26
79,60,78
47,21,6
66,94,96
71,92,81
54,50,53
60,59,65
96,80,75
25,79,95
91,95,57
60,94,54
21,82,85
65,78,78
84,93,86
27,83,84
73,80,72
97,22,81
32,88,72
68,66,71
81,54,74
81,49,81
72,76,75
67,79,32
82,91,76
69,79,8
12,80,89
93,98,14
80,82,81
91,66,69
61,70,95
74,65,97
60,92,79
6,74,94
20,6,46
70,64,57
13,4,26
85,50,93
83,54,65
84,1,95
22,46,26
89,35,82
92,39,77
76,33,76
86,81,98
72,97,56
31,47,14
99,18,85
