70,16,94
89,89,8
98,90,79
90,58,66
69,62,51
83,56,51
88,72,74
52,50,65
86,54,56
82,17,70
82,53,63
68,16,86
67,75,83
30,86,81
93,55,67
84,16,79
77,64,66
46,39,18
61,95,94
83,89,41
80,81,52
55,64,96
57,91,84
79,72,22
98,65,60
11,33,32
73,74,17
90,53,77
59,71,53
59,69,70
27,79,74
76,74,87
82,47,73
46,69,98
26,3,24
70,18,83
55,77,89
55,70,79
27,45,6
36,77,85
88,78,56
82,46,96
68,94,78
93,71,78
33,73,88
65,87,87
58,96,62
64,78,64
31,41,32
66,76,93
96,50,99
52,55,63
36,7,46
86,85,7
60,75,94
25,19,28
62,50,72
92,91,68
58,67,80
55,73,77
60,72,57
12,82,95
83,97,78
97,72,85
16,73,67
55,77,68
50,91,64
29,72,87
61,88,80
95,37,84
9,87,71
72,82,59
66,86,95
76,34,70
69,65,57
98,84,15
51,76,51
80,77,16
39,86,87
85,88,17
96,80,57
89,65,74
69,58,98
69,83,96
99,60,95
7,87,85
42,29,36
66,90,61
30,32,29
70,74,53
82,53,94
78,7,82
21,10,44
83,41,81
93,2,72
68,36,70
97,92,81
91,92,84
33,21,34
76,42,99
