69,10,85
87,89,35
4,3,39
35,35,44
9,5,37
2,19,45
42,3,16
12,6,46
8,21,16
85,42,70
15,43,9
96,33,74
20,41,35
31,91,99
46,12,39
76,27,79
21,45,42
50,52,65
20,34,13
92,74,20
33,41,14
38,13,41
10,2,18
69,77,32
34,2,12
63,85,99
78,75,31
15,14,6
15,45,47
13,19,8
9,69,67
14,18,27
93,11,96
17,84,80
96,54,81
92,35,95
13,49,49
15,6,32
94,57,73
19,95,69
31,31,13
75,25,84
39,12,14
13,6,44
5,88,98
14,34,38
46,35,24
29,13,32
78,81,89
16,46,9
5,2,40
47,6,19
64,73,73
71,81,24
4,36,2
92,60,51
6,19,6
34,32,13
22,21,30
45,29,34
1,48,45
44,84,97
33,42,17
22,12,49
43,86,68
1,20,49
12,44,3
1,83,77
20,23,34
76,12,89
45,95,97
4,23,34
17,30,40
91,5,86
7,33,32
97,66,25
11,29,30
86,72,31
1,74,87
96,85,43
3,45,34
47,33,25
5,31,38
3,28,28
18,36,49
45,97,70
89,65,90
41,5,3
86,99,55
14,24,4
43,38,49
81,42,72
61,92,79
86,14,91
78,2,93
72,20,77
23,34,30
17,29,20
84,57,94
80,14,78
32,19,26
16,5,31
94,36,83
34,15,42
42,35,26
16,22,12
35,5,21
32,88,95
95,8,70
97,87,69
21,15,28
27,23,33
15,39,18
20,83,70
33,36,3
49,12,27
96,3,97
12,6,49
13,24,41
88,90,43
52,77,66
2,26,21
1,29,21
13,6,9
7,17,5
11,32,40
2,37,8
61,62,64
7,46,29
26,31,12
91,75,12
6,7,34
86,80,61
29,16,18
57,97,58
88,96,63
27,21,41
16,33,5
84,90,20
61,90,83
77,26,97
87,92,36
18,41,23
45,45,6
2,85,67
19,33,21
29,20,19
81,78,23
36,39,8
39,38,42
