75,22,90
89,77,35
48,41,44
43,32,18
47,36,27
23,2,2
32,20,30
15,28,4
21,44,7
76,1,87
31,12,15
93,41,84
41,13,33
27,82,67
33,43,27
99,10,74
45,35,14
73,88,81
13,15,43
67,68,26
6,27,42
39,36,12
1,38,35
77,85,49
7,36,6
61,65,66
92,81,34
3,15,11
39,15,1
30,18,36
9,98,70
14,36,9
74,30,93
15,90,72
95,95,55
70,40,77
4,12,8
29,38,43
92,68,94
21,97,94
46,11,39
75,36,72
33,7,37
10,37,43
19,68,69
40,20,3
42,27,47
1,3,6
79,99,55
26,36,5
32,19,32
34,17,2
93,98,73
70,84,31
37,42,4
94,83,90
13,33,7
27,10,37
47,17,12
43,30,35
12,29,38
18,67,82
22,35,14
19,44,49
47,79,74
19,8,24
14,13,48
33,86,77
15,45,25
84,17,76
18,75,94
30,21,4
21,49,46
84,13,92
38,9,49
80,91,16
5,15,4
80,72,32
36,81,96
76,88,7
3,1,49
35,9,6
11,5,28
49,15,43
28,39,37
49,75,76
63,96,98
17,22,14
57,70,57
18,28,9
33,30,16
68,8,95
53,78,61
81,14,86
80,29,74
82,49,68
40,43,30
29,7,36
82,89,62
87,14,73
43,37,26
2,29,6
95,43,91
9,28,43
41,49,25
2,10,1
46,4,16
46,75,93
78,37,73
73,51,84
29,11,7
15,22,8
22,42,9
24,96,94
8,20,21
9,46,25
69,12,87
32,36,17
41,42,36
97,71,29
62,59,97
14,22,18
10,16,40
39,28,35
46,12,26
8,42,9
14,27,19
64,85,69
25,28,19
43,30,7
89,94,31
39,2,42
77,62,88
18,14,36
61,93,74
83,62,54
13,22,9
12,36,25
88,75,27
56,63,93
83,3,67
74,71,40
36,41,8
43,11,38
16,82,69
25,43,10
11,34,14
85,83,28
1,48,2
20,6,14
