97,23,86
83,87,40
83,82,88
62,82,75
85,56,56
58,59,92
73,56,99
79,53,62
98,80,71
86,47,93
82,70,99
68,20,74
70,58,92
33,73,71
52,74,80
91,6,97
73,50,56
10,47,46
90,59,50
94,86,38
63,83,56
98,62,68
94,69,54
87,98,8
60,65,65
26,10,39
75,86,37
85,59,97
50,63,75
58,84,83
38,75,82
52,53,87
72,45,71
4,82,93
11,46,46
84,29,89
53,77,88
70,84,76
38,49,5
4,67,86
73,98,66
74,4,67
93,79,95
83,63,73
23,70,74
63,85,75
71,73,85
68,81,53
3,28,25
58,68,95
53,80,92
71,90,80
16,23,27
71,88,6
70,54,72
8,10,11
89,60,97
56,50,87
86,89,53
75,91,84
77,86,62
32,95,85
72,97,55
98,76,56
42,90,99
58,77,74
60,89,52
5,71,70
50,56,58
82,24,85
38,95,85
85,63,84
95,91,64
76,44,73
96,72,62
86,89,33
63,95,63
79,90,48
7,87,87
69,75,41
65,61,57
69,94,60
54,83,59
58,66,74
67,54,87
42,69,81
14,3,31
57,58,92
4,20,4
59,70,53
70,69,74
94,6,86
2,39,4
90,10,67
93,32,84
67,45,87
90,91,99
87,53,69
33,49,21
83,43,84
63,62,54
60,74,73
69,45,91
63,67,87
91,94,82
69,77,89
65,58,86
29,94,83
71,2,67
18,47,26
78,61,79
74,60,73
94,66,61
44,97,69
68,65,60
71,69,90
73,30,71
89,54,92
60,57,99
75,81,18
24,23,28
60,70,64
55,83,91
50,79,86
83,85,51
85,51,67
59,87,99
35,25,5
81,81,96
82,67,96
74,92,5
72,64,55
36,12,18
59,80,71
46,24,46
40,45,42
86,99,64
72,80,64
66,81,22
37,5,7
99,49,90
71,98,23
68,93,90
92,57,63
44,95,81
90,62,72
82,76,63
78,67,36
53,53,71
55,70,86
22,35,30
12,91,76
38,84,94
37,93,83
66,68,62
89,23,90
93,91,74
94,37,82
55,81,95
91,76,89
81,60,85
78,52,55
95,73,67
66,62,65
50,73,68
11,83,94
74,29,73
60,89,62
94,98,79
88,77,53
70,43,67
24,46,20
18,7,15
22,16,5
74,89,66
95,67,70
78,63,88
49,96,94
89,22,75
94,69,95
57,96,89
19,36,15
82,54,56
97,78,75
81,99,91
14,92,96
53,91,53
38,22,40
61,79,89
80,99,76
73,99,84
70,50,58
83,93,67
82,95,87
91,44,98
84,74,72
53,57,98
98,71,70
61,89,83
80,44,83
