98,7,92
79,80,24
74,75,73
90,72,74
75,77,57
62,79,85
85,79,92
82,50,55
57,69,70
72,27,73
80,58,63
69,19,84
53,92,50
23,69,81
94,85,68
98,17,81
64,88,59
21,26,4
51,75,63
95,78,32
99,53,62
96,95,92
95,69,85
86,98,42
74,71,99
15,29,11
81,92,44
59,52,58
77,76,99
94,85,64
25,67,78
77,80,81
81,19,96
6,98,85
4,7,39
84,31,95
82,59,60
93,96,62
41,33,38
48,73,86
51,96,82
82,38,73
96,90,51
73,56,89
23,98,67
82,52,80
68,69,61
85,71,71
19,5,49
92,84,84
65,61,80
83,55,74
30,37,29
88,68,23
92,76,92
24,24,30
54,55,56
73,69,79
56,69,63
55,79,50
89,78,59
9,93,89
59,86,57
99,53,75
39,67,98
74,78,92
54,84,83
47,79,75
51,66,92
73,26,79
41,85,84
74,94,90
95,51,76
68,33,95
90,99,58
93,80,47
71,98,98
69,97,48
21,72,76
84,99,15
60,61,85
84,65,87
54,84,58
55,98,86
52,59,52
27,94,66
9,47,5
87,50,91
6,20,13
55,80,82
60,53,98
72,11,96
8,24,24
87,17,86
85,18,96
67,13,70
67,79,50
79,52,58
12,34,39
83,44,98
53,99,64
68,96,66
82,36,78
51,66,55
65,87,86
80,60,73
87,50,57
28,68,81
73,46,96
36,19,16
93,66,72
99,53,65
68,95,56
34,69,85
80,76,50
78,85,56
77,49,88
89,67,75
86,88,93
85,68,45
48,12,26
77,97,95
73,68,67
61,94,62
70,64,50
50,88,89
95,58,99
9,41,7
89,54,57
86,52,99
79,69,25
98,83,57
25,22,3
54,85,67
34,5,37
19,10,4
56,64,75
72,80,99
72,72,20
20,43,3
67,10,77
67,80,31
97,65,63
83,94,50
33,93,91
68,69,81
98,81,66
87,91,10
63,87,84
84,61,75
38,14,14
44,78,90
11,82,85
49,90,80
61,64,80
81,10,72
78,77,89
76,30,98
70,81,62
87,65,66
96,76,86
55,76,86
64,86,74
96,78,99
93,52,56
44,71,95
87,42,67
89,76,68
90,72,94
94,94,66
94,1,68
39,39,21
6,5,37
21,32,2
86,78,86
71,65,68
81,84,63
35,79,88
72,30,72
59,95,52
93,70,71
35,19,48
56,90,67
72,82,94
83,71,97
22,92,81
74,66,80
44,12,6
67,57,74
95,60,63
88,52,95
59,55,62
88,85,88
90,81,63
85,4,67
69,85,54
65,58,53
96,63,63
78,68,87
83,34,92
