29,18,22
29,23,3
9,1,1
15,14,9
3,23,1
29,14,24
9,14,27
9,22,15
29,25,24
24,28,19
11,20,24
30,23,32
17,26,2
25,19,17
6,26,13
4,17,33
30,7,6
27,23,15
29,11,23
28,12,2
30,31,23
15,29,31
8,27,17
30,29,5
19,8,34
13,24,23
4,28,20
15,19,12
14,8,26
7,9,1
1,22,13
1,2,23
13,8,16
5,28,30
13,29,12
30,32,23
27,27,1
17,34,17
13,28,3
16,23,5
21,30,16
6,11,1
8,30,6
32,23,26
22,31,23
21,31,1
27,18,23
11,3,10
19,15,2
5,25,4
20,5,18
25,3,14
28,13,31
6,12,15
7,13,7
2,1,29
14,30,2
21,6,2
14,27,34
7,5,30
16,29,14
2,5,15
8,1,17
19,15,14
6,13,8
16,7,30
9,18,1
20,1,1
4,14,2
7,11,4
8,10,22
13,18,25
6,31,21
21,4,10
29,26,32
14,33,7
26,30,18
34,21,33
33,34,17
6,25,25
17,30,2
4,3,33
30,7,24
9,9,30
26,4,13
18,28,14
4,25,28
22,26,21
22,20,9
7,20,25
28,30,4
23,29,5
12,26,22
14,4,34
3,6,7
27,27,2
13,31,2
16,21,9
34,3,22
30,11,32
