153,300,137
147,300,137
116,82,54
5,97,16
4,300,8
1,300,8
1,300,3
116,18,1
116,200,1
116,18,2
116,200,2
24,82,1
24,82,2
92,82,1
1,203,6
1,203,24
108,300,98
23,300,7
9,300,7
4,274,2
4,274,1
4,26,1
67,300,19
67,170,4
67,130,4
67,170,83
67,130,83
2,26,1
2,26,1
2,26,1
2,26,1
108,58,37
108,58,28
4,203,5
4,203,11
1,203,5
1,203,11
49,262,69
49,38,69
108,62,17
108,180,17
108,62,20
4,54,3
4,149,3
4,54,3
4,149,3
16,300,17
16,300,22
7,300,22
108,222,2
108,222,26
49,289,4
49,11,4
49,289,15
49,11,15
107,180,5
107,180,15
1,180,5
1,180,15
3,300,5
3,300,34
37,175,45
37,125,45
37,175,61
37,125,61
6,262,29
6,262,5
6,38,5
2,97,7
2,97,23
3,97,23
92,25,1
92,57,1
92,25,1
92,57,1
4,300,6
4,300,11
3,300,11
108,10,22
108,10,22
108,10,4
108,10,4
3,300,9
3,300,56
36,300,56
16,300,4
20,300,5
6,262,6
43,262,12
1,300,3
1,300,3
2,300,3
2,300,3
3,300,2
3,300,3
3,300,2
3,300,3
9,262,5
9,262,1
34,262,5
34,262,1
34,300,44
34,300,54
5,300,44
5,300,54
20,31,3
20,269,3
20,31,1
20,269,1
6,185,2
6,77,2
6,185,10
6,77,10
2,97,6
2,97,1
1,97,6
1,97,1
6,16,12
6,22,12
6,22,17
1,16,14
1,16,3
5,16,14
5,16,3
49,34,16
49,4,16
49,34,2
49,4,2
11,300,1
11,300,4
5,300,1
5,300,4
16,300,10
16,300,1
16,300,10
16,300,1
1,203,8
1,203,16
3,203,16
91,20,1
91,20,1
17,20,1
17,20,1
3,98,7
3,105,7
3,98,1
3,105,1
116,109,43
116,109,43
116,109,11
116,109,11
