128,300,51
29,300,8
143,300,43
143,123,1
143,177,1
143,123,7
164,300,31
5,300,17
5,300,14
1,300,3
1,300,11
2,300,3
68,300,59
68,300,190
11,300,14
11,300,29
80,177,5
80,177,2
1,300,1
1,300,10
1,300,1
1,300,10
4,251,12
4,251,12
1,300,14
1,300,3
2,300,14
2,300,3
2,49,24
6,49,77
26,300,73
34,300,117
2,49,70
6,49,47
6,49,70
16,300,10
5,251,64
2,153,1
2,147,1
4,49,21
2,49,21
2,32,2
2,17,2
2,32,1
2,17,1
2,251,19
2,251,70
2,251,19
2,251,70
1,49,56
1,49,21
1,49,56
1,49,21
1,300,8
1,300,2
1,300,8
1,300,2
2,251,51
1,251,51
1,251,13
7,300,1
7,300,3
9,300,1
9,300,3
4,34,1
4,15,1
4,34,2
4,15,2
1,49,14
1,49,33
1,49,14
1,49,33
60,49,54
60,251,54
60,49,5
60,251,5
26,190,19
26,110,98
26,190,98
5,195,32
5,56,32
5,56,21
1,147,2
1,147,1
1,147,2
1,147,1
5,135,18
5,60,3
1,153,1
1,153,2
1,153,1
1,153,2
148,300,60
16,300,60
16,300,158
1,251,3
1,251,10
1,251,3
1,251,10
3,251,61
3,251,28
1,251,61
1,251,28
2,135,1
2,135,2
3,135,1
3,135,2
63,44,1
63,133,1
63,44,1
63,133,1
3,60,11
3,60,7
2,60,11
2,251,11
1,251,11
1,251,42
2,200,10
2,200,32
2,51,32
63,158,4
63,19,4
63,158,1
63,19,1
1,60,6
1,60,1
1,60,6
1,60,1
148,149,21
148,151,21
148,149,137
148,151,137
12,300,70
12,300,3
22,300,70
22,300,3
6,110,11
6,110,8
20,110,8
3,110,6
3,110,5
17,110,6
17,110,5
18,59,21
18,241,21
18,59,8
18,241,8
1,51,9
1,51,1
1,51,9
1,51,1
