99,35,89
75,97,4
28,18,10
6,35,5
13,47,23
17,10,18
35,8,42
33,47,17
1,22,5
75,2,93
7,5,1
71,6,86
48,19,3
1,71,71
37,49,19
67,48,85
13,28,20
53,76,68
33,11,28
73,94,46
12,2,12
43,38,44
39,32,49
67,76,45
25,13,19
86,66,90
74,92,14
38,5,38
39,33,9
31,28,24
33,84,92
30,47,3
83,42,68
35,87,67
98,51,55
75,40,74
2,23,30
10,7,17
57,59,58
15,91,78
1,7,34
73,37,94
27,43,21
30,3,27
1,69,81
25,18,8
9,12,41
14,3,23
50,50,50
11,7,38
36,44,40
25,34,9
78,63,82
81,66,49
34,22,49
63,75,59
33,49,19
14,37,7
25,37,19
20,18,12
39,41,11
22,97,70
24,45,6
13,44,8
39,70,95
18,11,41
7,45,8
35,81,87
15,6,18
95,48,69
40,97,78
39,28,17
28,31,46
92,17,87
37,33,49
76,94,42
47,30,14
67,94,6
9,87,99
69,89,43
9,46,5
48,18,24
27,9,49
16,39,32
23,7,5
12,72,81
74,90,91
46,37,29
52,91,91
45,14,24
16,30,35
90,33,97
66,99,51
90,2,91
70,30,96
81,47,99
20,34,46
30,46,44
92,50,92
84,39,92
9,7,13
43,20,46
75,48,76
7,3,39
14,36,29
12,47,28
4,33,4
46,74,97
70,23,78
78,60,99
33,14,22
5,35,37
23,10,3
39,87,69
13,33,32
4,36,44
66,37,91
1,16,38
29,25,21
91,69,7
75,82,93
14,2,29
47,45,34
23,42,10
47,25,11
22,41,42
40,37,23
80,94,77
36,41,21
9,35,46
85,86,35
4,23,36
74,95,77
11,16,47
99,75,54
84,66,62
25,9,29
43,30,32
92,90,6
82,98,69
69,11,68
78,69,10
20,15,16
17,47,22
24,92,72
35,8,11
26,32,35
96,80,32
2,39,6
12,23,10
62,87,93
49,84,72
32,96,84
2,67,74
12,46,46
66,32,95
36,14,2
70,3,85
8,36,6
31,9,42
21,24,1
48,42,32
47,14,11
49,23,37
24,4,2
24,72,83
98,25,76
19,37,24
49,29,16
48,38,26
87,37,98
59,93,83
54,56,65
91,68,97
30,41,13
44,24,11
35,33,33
41,82,74
89,47,72
3,39,49
15,22,13
99,69,61
35,4,41
13,35,30
33,40,12
20,81,90
35,14,8
71,63,95
16,32,46
3,31,33
30,14,3
18,31,28
37,21,9
44,41,6
95,11,68
39,28,26
34,44,34
35,14,40
28,39,34
95,39,99
