98,41,82
90,81,36
33,20,11
10,37,48
7,15,40
33,30,1
30,9,47
23,10,18
39,27,25
75,15,76
22,24,23
71,21,99
23,11,32
3,86,76
34,11,25
99,15,79
1,22,5
95,70,77
12,8,12
69,85,24
23,24,42
3,3,33
25,14,18
78,82,23
43,36,6
86,88,99
84,99,7
22,14,21
7,25,47
44,12,11
7,67,83
15,33,19
88,37,76
40,79,94
83,77,54
71,6,75
46,20,33
43,37,2
85,52,60
2,98,70
23,33,10
73,14,80
20,49,1
34,13,43
29,84,71
6,16,14
19,32,49
17,30,3
57,83,52
49,8,39
44,41,28
8,28,26
90,51,98
89,72,44
10,5,30
66,52,62
18,47,47
12,36,35
37,3,14
24,27,9
28,40,41
11,68,84
37,45,12
17,10,49
17,82,86
2,46,48
29,39,19
19,76,93
9,48,26
86,29,98
39,72,94
14,34,35
4,19,19
94,49,84
16,45,26
69,97,27
25,47,15
68,79,18
9,68,89
92,83,24
2,23,38
16,21,20
47,47,31
18,25,6
49,39,42
40,99,90
64,85,59
41,3,27
59,93,65
9,46,30
41,42,2
84,20,86
99,59,63
79,28,86
76,45,93
81,6,92
37,40,10
26,41,17
50,96,53
99,15,69
44,31,3
1,33,33
99,22,70
11,38,43
39,31,38
33,26,3
14,5,37
15,79,77
81,42,76
79,84,68
35,14,42
6,16,12
42,33,38
7,74,78
10,17,27
29,36,18
86,16,70
2,43,10
43,49,31
91,89,35
96,58,55
36,42,19
34,48,18
9,26,44
43,9,5
35,13,16
46,12,5
53,88,66
34,1,8
43,4,7
71,87,14
46,46,25
76,62,58
45,16,16
60,90,56
83,96,52
21,2,41
15,5,15
96,77,35
64,51,69
84,49,95
94,74,40
23,42,5
41,43,5
46,88,93
49,39,23
13,42,34
68,71,47
38,6,40
22,45,14
52,57,57
14,91,67
31,84,74
11,88,94
48,40,5
88,22,87
5,20,7
76,28,73
11,19,37
15,47,29
4,15,37
37,2,19
33,18,45
22,26,17
10,47,21
29,86,74
95,19,76
20,17,6
28,48,28
14,16,38
73,15,89
79,73,86
86,90,73
98,58,94
32,45,17
16,46,25
25,24,25
33,88,80
88,26,93
22,33,37
11,6,40
83,69,60
18,10,17
30,1,42
44,49,15
23,75,70
37,39,4
76,93,68
21,38,49
42,30,3
44,38,8
3,28,43
13,25,30
38,47,41
96,10,67
16,13,24
22,1,37
42,39,21
25,44,44
74,27,87
