53,97,87
85,77,31
78,38,73
72,40,75
88,48,90
81,12,78
92,40,83
70,20,72
89,38,93
99,87,88
68,39,68
75,61,54
70,45,99
18,80,82
80,5,77
77,99,94
73,27,97
11,29,14
98,40,74
70,73,14
97,37,74
88,18,78
74,48,96
95,91,22
81,6,86
43,49,2
97,82,37
84,9,81
70,13,87
95,43,68
24,89,95
69,31,66
85,90,63
18,80,70
21,12,29
71,59,69
77,42,98
94,25,71
34,29,8
28,75,98
96,40,84
50,62,61
80,40,74
93,21,81
41,69,96
82,23,92
87,47,86
74,38,97
2,12,17
73,39,92
83,26,66
92,37,86
27,37,48
72,73,11
82,13,91
16,34,41
78,42,87
95,40,75
91,44,75
90,45,74
81,9,89
41,96,90
69,48,94
99,11,80
36,85,81
99,26,73
77,26,85
14,97,73
93,15,70
83,85,83
49,69,72
87,11,97
83,18,99
90,77,83
73,30,82
79,76,10
76,49,77
78,70,43
13,96,69
68,77,28
76,32,91
72,16,73
82,7,91
93,16,75
76,3,94
44,68,89
27,49,44
85,40,83
47,31,48
71,18,73
79,12,80
77,65,76
8,23,47
70,62,53
54,85,99
62,55,56
76,23,68
80,48,86
15,2,4
81,58,66
68,30,68
85,25,89
86,86,65
88,23,70
73,48,98
86,14,87
67,40,87
34,83,71
75,99,88
14,32,48
71,4,77
97,2,93
87,18,89
31,74,71
93,18,91
90,13,68
64,76,77
86,38,79
92,6,97
97,71,9
10,39,34
76,10,75
99,42,95
84,46,72
71,17,96
68,29,91
95,49,74
42,9,11
81,19,78
71,32,90
78,77,14
78,48,70
44,7,26
76,42,89
46,31,45
31,24,6
80,20,99
89,44,73
78,94,23
49,18,39
57,80,77
89,68,10
72,17,92
67,42,69
33,69,79
84,29,71
88,17,85
76,79,19
83,38,99
96,8,84
