90,65,98
92,77,31
98,9,97
68,10,94
94,37,75
89,13,98
70,27,69
79,37,97
89,22,75
93,59,74
80,48,79
71,52,92
76,28,81
2,97,88
82,35,78
64,91,86
84,3,72
41,17,26
82,41,79
85,74,41
74,35,86
77,19,70
94,29,98
72,78,20
86,26,81
34,25,39
77,77,16
97,49,81
84,37,80
83,6,75
6,85,91
81,32,90
74,66,69
3,69,83
15,22,29
74,65,65
86,3,68
98,3,74
17,2,41
31,74,67
95,47,71
84,54,91
66,40,92
78,14,89
4,95,86
85,27,66
77,28,78
88,9,77
42,47,8
86,23,96
82,27,76
89,11,72
25,29,3
76,84,9
84,6,95
17,36,48
89,4,89
75,27,69
97,18,79
84,14,95
99,19,77
13,93,99
68,37,70
83,45,84
33,83,69
72,12,77
69,49,89
15,88,82
68,16,70
59,57,87
34,77,74
79,19,76
71,40,69
70,56,79
80,6,80
71,73,23
97,42,79
69,88,2
8,92,77
71,67,12
85,11,82
90,44,89
69,11,72
96,31,84
93,22,85
38,83,92
13,46,47
74,46,78
44,6,47
98,10,68
93,37,71
56,52,87
32,9,23
82,95,74
72,92,61
66,73,71
70,38,77
97,9,96
36,19,41
72,61,98
89,47,84
80,9,91
65,69,52
95,25,98
84,14,86
85,46,72
87,21,67
37,89,75
59,87,67
19,8,7
92,38,86
66,7,93
71,36,98
32,72,82
97,42,86
91,43,96
77,87,70
82,38,96
68,7,72
78,83,46
32,36,1
94,5,83
90,48,73
93,30,73
75,24,86
94,24,79
94,3,87
38,28,8
83,42,90
80,27,83
88,91,10
97,1,80
7,19,28
87,37,90
45,38,8
47,47,33
76,45,97
78,30,67
88,74,13
16,10,23
76,76,57
73,96,41
69,46,89
87,23,97
17,98,81
90,2,96
80,27,69
68,73,29
69,20,81
74,9,67
