36,25,62
31,72,25
51,61,20
13,88,26
80,15,53
13,59,30
79,95,10
23,17,51
94,16,35
22,75,4
63,25,38
77,5,74
17,50,64
60,3,37
23,18,38
43,72,14
47,24,68
91,16,6
78,17,57
22,34,7
98,28,13
86,63,17
7,7,28
30,6,62
7,98,64
26,69,9
67,78,86
55,38,66
71,16,62
64,98,87
17,84,62
88,3,98
55,20,68
87,45,48
51,39,69
69,11,40
39,38,16
12,3,92
75,35,71
79,74,2
63,92,45
21,60,23
45,69,4
10,94,7
35,47,27
91,24,2
72,29,12
3,61,27
56,58,19
11,29,16
65,96,69
37,73,79
80,53,9
43,53,67
69,28,27
24,88,3
94,10,30
52,76,41
62,50,11
35,48,38
53,82,87
48,33,87
36,31,38
50,71,23
18,15,21
15,28,64
51,93,82
35,79,78
1,74,65
64,70,66
17,14,38
83,5,68
40,42,70
27,50,14
21,19,15
60,69,43
50,4,4
50,73,71
91,76,3
63,20,51
89,62,10
66,52,93
90,87,1
33,26,43
63,70,50
27,40,5
69,55,84
71,22,12
81,90,35
58,11,88
53,74,85
11,33,67
31,49,62
67,58,73
46,16,54
31,65,12
95,40,99
68,56,28
93,34,33
35,99,84
98,15,88
65,93,96
20,74,78
27,24,90
85,16,36
66,83,40
35,78,1
36,62,60
14,93,71
59,51,38
90,48,11
13,10,90
50,40,85
82,44,19
9,46,6
43,91,23
19,79,36
45,61,39
81,38,94
66,44,82
2,51,65
85,31,69
72,24,11
12,7,44
83,65,4
74,16,94
2,43,48
22,87,51
59,20,44
34,18,84
14,74,26
88,20,86
53,31,86
14,52,55
44,95,96
6,67,79
57,36,16
51,79,40
65,80,30
39,41,79
9,92,54
78,25,41
57,43,72
92,59,19
82,79,50
45,57,76
18,68,12
22,48,47
49,18,28
7,50,30
