36,79,20
76,61,11
59,70,69
27,38,91
39,75,29
92,75,87
90,2,58
96,56,18
72,4,27
8,86,12
53,32,47
49,8,51
54,97,28
55,15,98
73,55,26
60,80,86
68,42,46
12,89,7
33,1,40
1,64,21
10,30,86
38,71,77
25,76,47
89,83,92
92,88,90
84,44,16
41,60,50
63,29,95
98,14,28
86,3,82
14,79,72
74,76,6
58,42,40
80,43,80
18,9,66
88,35,88
61,12,63
23,97,78
49,54,27
5,15,36
14,61,39
12,57,28
43,18,10
6,28,41
14,66,14
50,21,17
17,98,91
43,82,52
83,6,49
5,11,45
27,71,27
75,34,78
95,17,75
7,61,63
1,28,24
80,68,69
18,3,62
36,8,59
35,90,79
73,51,77
86,64,86
19,73,38
81,3,69
42,55,83
91,87,89
40,16,69
10,19,39
8,75,78
19,91,75
62,78,4
17,28,68
51,67,23
23,89,49
55,11,16
37,69,30
53,35,67
66,96,40
86,37,49
32,24,10
24,65,76
66,23,68
45,8,2
60,4,90
63,31,3
52,28,4
61,17,49
31,26,13
67,50,77
49,12,26
12,66,44
34,71,24
49,76,28
99,4,26
12,9,58
11,8,22
99,88,11
86,98,2
38,26,27
50,8,11
42,38,61
76,32,40
39,83,13
8,50,14
27,85,50
44,94,53
66,75,28
19,90,56
3,40,54
1,4,16
13,5,45
96,16,8
72,11,19
56,15,57
47,7,47
31,2,74
32,30,22
67,78,93
12,10,2
58,78,76
86,76,35
89,97,46
96,3,69
10,9,41
24,36,68
99,99,92
63,19,97
71,74,86
87,93,33
88,18,18
77,91,29
4,64,99
48,13,96
99,75,82
99,71,41
8,28,54
41,9,27
3,14,39
64,23,43
3,26,33
92,31,36
5,74,32
75,14,65
24,77,69
29,65,34
4,34,73
99,41,91
39,26,52
23,14,83
57,86,23
34,88,68
