100 52
1 2502505
100 100 100
44
1 1 1 100 1 82 1 11
2 1 1 100 1 82 1 89
3 1 1 69 1 18 1 2
4 1 1 4 1 18 1 1
5 1 1 4 1 18 1 5
6 1 1 3 1 18 1 1
7 1 1 3 1 18 1 5
8 1 1 100 1 5 1 10
9 1 1 100 1 5 1 1
10 1 1 100 1 13 1 1
11 1 1 23 1 18 1 2
12 1 1 46 1 18 1 2
13 2 1 23 1 12 1 1
14 2 1 23 1 6 1 1
15 1 1 24 1 6 1 3
16 1 1 24 1 12 1 3
17 1 1 24 1 6 1 1
18 1 1 24 1 12 1 1
19 1 1 4 1 18 1 59
20 1 1 4 1 18 1 24
21 1 1 3 1 18 1 59
22 1 1 2 1 18 1 22
23 1 1 1 1 18 1 22
24 1 1 1 1 18 1 2
25 2 1 18 1 18 1 1
26 2 1 28 1 18 1 1
27 1 1 100 1 6 1 3
28 1 1 100 1 7 1 3
29 2 1 2 1 8 1 1
30 2 1 2 1 10 1 1
31 1 1 85 1 6 1 2
32 1 1 85 1 6 1 5
33 1 1 15 1 6 1 2
34 1 1 15 1 6 1 5
35 1 1 100 1 5 1 5
36 1 1 100 1 2 1 5
37 1 1 100 1 5 1 2
38 1 1 100 1 2 1 2
39 1 1 32 1 18 1 26
40 1 1 32 1 18 1 57
41 1 1 61 1 18 1 26
42 1 1 61 1 18 1 57
43 2 1 24 1 11 1 1
44 2 1 24 1 7 1 1
2 2502605
100 100 100
48
1 1 1 100 1 75 1 67
2 1 1 100 1 6 1 18
3 1 1 100 1 6 1 15
4 1 1 100 1 19 1 15
5 1 1 68 1 25 1 19
6 1 1 32 1 25 1 48
7 1 1 59 1 25 1 30
8 1 1 59 1 25 1 18
9 2 1 100 1 13 1 9
10 2 1 100 1 6 1 9
11 1 1 100 1 42 1 8
12 1 1 100 1 33 1 8
13 1 1 3 1 25 1 3
14 1 1 3 1 25 1 15
15 1 1 6 1 25 1 3
16 1 1 6 1 25 1 15
17 1 1 100 1 10 1 19
18 1 1 100 1 32 1 19
19 1 1 4 1 25 1 3
20 1 1 28 1 25 1 3
21 1 1 28 1 25 1 16
22 1 1 100 1 20 1 1
23 1 1 100 1 12 1 1
24 1 1 100 1 20 1 5
25 1 1 100 1 2 1 1
26 1 1 100 1 10 1 1
27 1 1 100 1 2 1 4
28 1 1 4 1 2 1 10
29 1 1 4 1 23 1 10
30 1 1 4 1 2 1 6
31 1 1 4 1 23 1 6
32 1 1 9 1 1 1 11
33 1 1 9 1 1 1 19
34 1 1 9 1 24 1 19
35 1 1 100 1 7 1 1
36 1 1 100 1 3 1 1
37 1 1 100 1 7 1 5
38 1 1 100 1 3 1 5
39 2 1 100 1 3 1 2
40 2 1 100 1 7 1 2
41 1 1 9 1 1 1 10
42 1 1 9 1 23 1 10
43 1 1 9 1 1 1 1
44 1 1 9 1 23 1 1
45 1 1 100 1 29 1 5
46 1 1 100 1 4 1 5
47 1 1 100 1 29 1 20
48 1 1 100 1 4 1 20
3 2502705
100 100 100
41
1 1 1 100 1 73 1 11
2 1 1 100 1 27 1 11
3 1 1 100 1 73 1 89
4 1 1 100 1 2 1 35
5 1 1 100 1 9 1 45
6 1 1 100 1 14 1 45
7 1 1 100 1 9 1 36
8 1 1 100 1 14 1 36
9 1 1 15 1 2 1 28
10 1 1 15 1 2 1 7
11 1 1 85 1 2 1 28
12 1 1 85 1 2 1 7
13 1 1 23 1 2 1 37
14 1 1 73 1 2 1 35
15 4 1 4 1 1 1 1
16 1 1 8 1 2 1 5
17 1 1 15 1 2 1 5
18 1 1 15 1 2 1 4
19 4 1 73 1 1 1 1
20 2 1 77 1 1 1 2
21 2 1 77 1 1 1 7
22 1 1 100 1 21 1 2
23 1 1 100 1 2 1 2
24 1 1 100 1 21 1 6
25 1 1 100 1 2 1 6
26 2 1 3 1 2 1 1
27 1 1 3 1 2 1 3
28 1 1 5 1 2 1 1
29 1 1 3 1 2 1 22
30 1 1 3 1 2 1 13
31 1 1 1 1 2 1 22
32 1 1 1 1 2 1 13
33 2 1 100 1 1 1 29
34 2 1 100 1 1 1 17
35 1 1 100 1 3 1 1
36 1 1 100 1 1 1 1
37 1 1 100 1 3 1 7
38 1 1 100 1 1 1 7
39 1 1 3 1 2 1 2
40 1 1 2 1 2 1 2
41 1 1 2 1 2 1 1
4 2502805
100 100 100
47
1 1 1 67 1 100 1 15
2 1 1 32 1 25 1 1
3 1 1 1 1 25 1 3
4 1 1 1 1 25 1 1
5 1 1 8 1 100 1 7
6 1 1 25 1 100 1 78
7 1 1 25 1 100 1 7
8 1 1 19 1 75 1 3
9 1 1 19 1 75 1 1
10 1 1 14 1 75 1 3
11 1 1 14 1 75 1 1
12 1 1 33 1 67 1 8
13 1 1 33 1 39 1 1
14 1 1 33 1 28 1 1
15 1 1 33 1 39 1 2
16 1 1 33 1 28 1 2
17 2 1 33 1 4 1 1
18 2 1 33 1 2 1 1
19 2 1 33 1 2 1 6
20 1 1 18 1 25 1 2
21 1 1 18 1 25 1 1
22 1 1 14 1 25 1 2
23 1 1 14 1 25 1 1
24 1 1 6 1 100 1 21
25 1 1 6 1 100 1 64
26 1 1 61 1 100 1 64
27 1 1 8 1 42 1 30
28 1 1 8 1 58 1 30
29 1 1 8 1 42 1 48
30 1 1 8 1 58 1 48
31 2 1 33 1 2 1 3
32 2 1 33 1 2 1 4
33 1 1 33 1 2 1 2
34 1 1 33 1 23 1 2
35 1 1 33 1 2 1 9
36 1 1 13 1 23 1 2
37 1 1 13 1 23 1 7
38 1 1 20 1 23 1 2
39 1 1 20 1 23 1 7
40 1 1 22 1 8 1 2
41 1 1 22 1 8 1 1
42 1 1 11 1 8 1 2
43 1 1 11 1 8 1 1
44 1 1 12 1 100 1 9
45 1 1 12 1 100 1 12
46 1 1 49 1 100 1 9
47 1 1 49 1 100 1 12
5 2502905
100 100 100
44
1 1 1 100 1 65 1 91
2 1 1 100 1 65 1 9
3 1 1 63 1 35 1 56
4 1 1 36 1 35 1 14
5 1 1 1 1 35 1 21
6 1 1 1 1 35 1 14
7 1 1 31 1 35 1 4
8 1 1 31 1 35 1 5
9 1 1 69 1 35 1 5
10 1 1 40 1 35 1 2
11 1 1 39 1 35 1 34
12 1 1 39 1 35 1 1
13 1 1 24 1 35 1 1
14 4 1 11 1 35 1 1
15 4 1 18 1 35 1 1
16 2 1 28 1 35 1 1
17 2 1 12 1 35 1 1
18 1 1 36 1 6 1 20
19 1 1 36 1 29 1 1
20 1 1 36 1 6 1 1
21 1 1 33 1 35 1 2
22 1 1 33 1 35 1 54
23 1 1 4 1 35 1 2
24 1 1 4 1 35 1 54
25 1 1 36 1 8 1 7
26 1 1 36 1 21 1 7
27 1 1 36 1 21 1 13
28 1 1 24 1 11 1 1
29 1 1 24 1 24 1 1
30 1 1 5 1 8 1 11
31 1 1 5 1 8 1 2
32 1 1 31 1 8 1 11
33 1 1 31 1 8 1 2
34 1 1 14 1 24 1 23
35 1 1 14 1 24 1 10
36 1 1 10 1 24 1 23
37 1 1 3 1 11 1 17
38 1 1 3 1 11 1 16
39 1 1 21 1 11 1 17
40 1 1 21 1 11 1 16
41 1 1 3 1 24 1 7
42 1 1 3 1 24 1 3
43 1 1 7 1 24 1 7
44 1 1 7 1 24 1 3
6 2503005
100 100 100
44
1 1 1 100 1 2 1 73
2 1 1 100 1 25 1 16
3 1 1 54 1 60 1 4
4 1 1 54 1 60 1 1
5 1 1 46 1 60 1 4
6 1 1 46 1 60 1 1
7 2 1 100 1 1 1 21
8 2 1 100 1 1 1 6
9 1 1 10 1 98 1 72
10 1 1 10 1 98 1 1
11 1 1 90 1 98 1 72
12 1 1 90 1 98 1 1
13 2 1 12 1 60 1 3
14 1 1 56 1 73 1 4
15 1 1 44 1 73 1 12
16 1 1 100 1 4 1 4
17 1 1 100 1 9 1 4
18 1 1 100 1 4 1 1
19 1 1 100 1 9 1 1
20 1 1 88 1 15 1 2
21 1 1 88 1 15 1 1
22 1 1 88 1 45 1 1
23 1 1 100 1 7 1 6
24 1 1 100 1 18 1 6
25 1 1 100 1 7 1 5
26 1 1 100 1 18 1 5
27 1 1 100 1 6 1 4
28 1 1 100 1 7 1 4
29 1 1 100 1 6 1 2
30 1 1 100 1 7 1 2
31 1 1 36 1 73 1 10
32 1 1 36 1 73 1 2
33 1 1 20 1 73 1 10
34 1 1 20 1 73 1 2
35 2 1 44 1 14 1 2
36 1 1 44 1 59 1 2
37 2 1 44 1 21 1 1
38 2 1 44 1 38 1 1
39 1 1 88 1 17 1 2
40 1 1 88 1 43 1 2
41 1 1 88 1 17 1 1
42 1 1 88 1 43 1 1
43 2 1 88 1 20 1 1
44 2 1 88 1 25 1 1
7 2503105
100 100 100
52
1 1 1 21 1 100 1 75
2 1 1 14 1 100 1 45
3 1 1 14 1 100 1 30
4 1 1 79 1 79 1 10
