100 100
1 2502505
200 200 200
76
1 1 1 200 1 82 1 61
2 1 1 17 1 118 1 4
3 1 1 5 1 118 1 2
4 1 1 36 1 118 1 2
5 4 1 14 1 118 1 1
6 2 1 10 1 118 1 1
7 1 1 16 1 118 1 2
8 1 1 8 1 118 1 2
9 2 1 4 1 118 1 1
10 7 1 1 1 118 1 1
11 2 1 35 1 118 1 1
12 2 1 6 1 118 1 1
13 2 1 7 1 118 1 1
14 2 1 2 1 118 1 1
15 2 1 36 1 95 1 1
16 2 1 36 1 23 1 1
17 2 1 79 1 118 1 1
18 2 1 39 1 118 1 1
19 1 1 142 1 118 1 102
20 1 1 32 1 118 1 26
21 1 1 103 1 118 1 29
22 1 1 65 1 75 1 36
23 1 1 65 1 43 1 36
24 1 1 25 1 118 1 14
25 1 1 25 1 118 1 88
26 1 1 33 1 118 1 14
27 1 1 33 1 118 1 88
28 1 1 95 1 118 1 9
29 1 1 95 1 118 1 28
30 1 1 47 1 118 1 9
31 1 1 47 1 118 1 28
32 1 1 102 1 118 1 1
33 1 1 1 1 118 1 25
34 1 1 20 1 43 1 14
35 1 1 45 1 43 1 14
36 1 1 175 1 82 1 114
37 1 1 175 1 82 1 25
38 1 1 25 1 82 1 114
39 1 1 10 1 118 1 6
40 1 1 10 1 118 1 19
41 1 1 92 1 118 1 6
42 1 1 92 1 118 1 19
43 2 1 16 1 118 1 1
44 1 1 3 1 118 1 2
45 1 1 115 1 118 1 2
46 2 1 3 1 87 1 1
47 2 1 3 1 31 1 1
48 1 1 20 1 21 1 3
49 1 1 20 1 21 1 2
50 1 1 20 1 22 1 2
51 1 1 24 1 118 1 22
52 1 1 24 1 118 1 7
53 1 1 8 1 118 1 22
54 1 1 8 1 118 1 7
55 1 1 65 1 70 1 13
56 1 1 65 1 5 1 13
57 1 1 65 1 70 1 6
58 1 1 65 1 5 1 6
59 1 1 45 1 23 1 2
60 1 1 45 1 20 1 2
61 1 1 45 1 23 1 3
62 1 1 45 1 20 1 3
63 1 1 54 1 118 1 7
64 1 1 54 1 118 1 30
65 1 1 4 1 118 1 7
66 1 1 4 1 118 1 30
67 2 1 115 1 13 1 1
68 2 1 115 1 105 1 1
69 1 1 20 1 4 1 1
70 1 1 20 1 18 1 1
71 1 1 20 1 4 1 2
72 1 1 20 1 18 1 2
73 1 1 15 1 82 1 2
74 1 1 15 1 82 1 23
75 1 1 10 1 82 1 2
76 1 1 10 1 82 1 23
2 2502605
200 200 200
89
1 1 1 200 1 175 1 167
2 1 1 200 1 19 1 15
3 1 1 68 1 25 1 110
4 1 1 132 1 20 1 27
5 1 1 17 1 5 1 10
6 1 1 115 1 5 1 10
7 1 1 132 1 9 1 3
8 1 1 132 1 9 1 27
9 1 1 132 1 11 1 27
10 1 1 17 1 6 1 10
11 1 1 29 1 25 1 21
12 1 1 200 1 16 1 1
13 1 1 200 1 3 1 1
14 1 1 200 1 16 1 17
15 1 1 200 1 3 1 17
16 1 1 115 1 2 1 1
17 1 1 115 1 3 1 1
18 1 1 115 1 3 1 16
19 1 1 17 1 2 1 10
20 1 1 17 1 3 1 10
21 1 1 17 1 2 1 7
22 1 1 132 1 1 1 11
23 1 1 132 1 4 1 11
24 1 1 132 1 1 1 19
25 1 1 29 1 23 1 28
26 1 1 29 1 2 1 28
27 1 1 200 1 111 1 14
28 1 1 200 1 64 1 14
29 1 1 200 1 111 1 19
30 1 1 17 1 1 1 6
31 1 1 17 1 2 1 6
32 1 1 17 1 1 1 1
33 1 1 17 1 2 1 1
34 3 1 29 1 1 1 1
35 2 1 29 1 1 1 7
36 2 1 183 1 1 1 5
37 1 1 183 1 5 1 5
38 1 1 136 1 64 1 6
39 1 1 136 1 64 1 13
40 1 1 64 1 64 1 6
41 1 1 64 1 64 1 13
42 1 1 76 1 11 1 2
43 1 1 76 1 11 1 1
44 1 1 56 1 11 1 2
45 1 1 56 1 11 1 1
46 1 1 200 1 4 1 4
47 1 1 200 1 4 1 11
48 1 1 77 1 5 1 2
49 1 1 77 1 5 1 3
50 1 1 106 1 5 1 2
51 1 1 106 1 5 1 3
52 2 1 115 1 1 1 14
53 2 1 115 1 1 1 2
54 4 1 200 1 1 1 3
55 2 1 200 1 1 1 1
56 1 1 11 1 25 1 97
57 1 1 11 1 25 1 13
58 1 1 121 1 25 1 97
59 1 1 121 1 25 1 13
60 1 1 29 1 17 1 2
61 1 1 29 1 6 1 2
62 1 1 29 1 6 1 6
63 2 1 200 1 1 1 8
64 1 1 132 1 1 1 5
65 1 1 132 1 3 1 5
66 1 1 132 1 1 1 14
67 1 1 132 1 1 1 2
68 1 1 132 1 2 1 2
69 1 1 132 1 1 1 12
70 1 1 132 1 2 1 12
71 1 1 8 1 6 1 7
72 1 1 8 1 6 1 1
73 1 1 9 1 6 1 7
74 1 1 9 1 6 1 1
75 1 1 29 1 16 1 1
76 1 1 29 1 1 1 5
77 1 1 29 1 16 1 5
78 1 1 28 1 25 1 19
79 1 1 28 1 25 1 2
80 1 1 11 1 25 1 19
81 1 1 11 1 25 1 2
82 1 1 28 1 25 1 9
83 1 1 28 1 25 1 27
84 1 1 11 1 25 1 9
85 1 1 11 1 25 1 27
86 1 1 183 1 4 1 5
87 1 1 183 1 2 1 5
88 1 1 183 1 4 1 3
89 1 1 183 1 2 1 3
3 2502705
200 200 200
92
1 1 1 200 1 139 1 76
2 1 1 200 1 139 1 124
3 1 1 64 1 57 1 6
4 1 1 64 1 4 1 49
5 1 1 200 1 9 1 41
6 1 1 103 1 9 1 68
7 1 1 97 1 9 1 68
8 1 1 137 1 52 1 23
9 1 1 137 1 52 1 60
10 1 1 64 1 34 1 3
11 1 1 136 1 10 1 17
12 1 1 136 1 51 1 4
13 1 1 179 1 52 1 20
14 1 1 21 1 52 1 20
15 1 1 64 1 2 1 7
16 1 1 64 1 25 1 7
17 1 1 64 1 2 1 11
18 1 1 64 1 25 1 11
19 1 1 30 1 9 1 13
20 1 1 30 1 9 1 2
21 1 1 73 1 9 1 13
22 1 1 64 1 1 1 2
23 1 1 64 1 1 1 4
24 1 1 64 1 3 1 4
25 1 1 120 1 52 1 19
26 1 1 59 1 52 1 2
27 1 1 63 1 27 1 2
28 1 1 63 1 27 1 1
29 1 1 1 1 27 1 2
30 1 1 1 1 27 1 1
31 1 1 64 1 28 1 4
32 1 1 64 1 29 1 45
33 1 1 21 1 40 1 19
34 1 1 21 1 12 1 19
35 1 1 21 1 40 1 2
36 1 1 21 1 12 1 2
37 1 1 37 1 29 1 3
38 1 1 37 1 29 1 1
39 1 1 27 1 29 1 3
40 1 1 27 1 29 1 1
41 2 1 64 1 2 1 1
42 2 1 64 1 1 1 1
43 1 1 59 1 12 1 15
44 1 1 59 1 12 1 4
45 1 1 59 1 40 1 4
46 2 1 102 1 52 1 1
47 2 1 18 1 52 1 1
48 1 1 136 1 32 1 23
49 1 1 136 1 29 1 23
50 1 1 136 1 32 1 32
51 1 1 136 1 29 1 32
52 1 1 44 1 40 1 7
53 1 1 44 1 40 1 8
54 1 1 15 1 40 1 7
55 1 1 15 1 40 1 8
56 2 1 136 1 1 1 2
57 2 1 136 1 9 1 2
58 1 1 136 1 36 1 4
59 1 1 136 1 15 1 4
60 1 1 136 1 36 1 13
61 1 1 136 1 15 1 13
62 1 1 64 1 24 1 17
63 1 1 64 1 4 1 17
64 1 1 64 1 4 1 28
65 1 1 6 1 24 1 26
66 1 1 6 1 24 1 2
67 1 1 58 1 24 1 26
68 1 1 58 1 24 1 2
69 1 1 60 1 34 1 7
70 1 1 60 1 34 1 11
71 1 1 4 1 34 1 11
72 1 1 63 1 23 1 6
73 1 1 63 1 29 1 6
74 1 1 63 1 23 1 17
75 1 1 63 1 29 1 17
76 2 1 21 1 9 1 1
77 2 1 52 1 9 1 1
78 1 1 4 1 8 1 4
79 1 1 4 1 8 1 3
80 1 1 4 1 26 1 3
81 1 1 63 1 29 1 26
82 1 1 63 1 23 1 26
83 1 1 63 1 29 1 34
84 1 1 63 1 23 1 34
85 1 1 4 1 11 1 1
86 1 1 4 1 15 1 1
87 1 1 4 1 11 1 3
88 1 1 4 1 15 1 3
89 1 1 48 1 9 1 14
90 1 1 48 1 9 1 1
91 1 1 49 1 9 1 14
92 1 1 49 1 9 1 1
4 2502805
200 200 200
86
1 1 1 67 1 200 1 85
2 1 1 133 1 200 1 85
3 1 1 133 1 153 1 15
4 1 1 133 1 47 1 15
5 1 1 131 1 153 1 59
6 1 1 131 1 115 1 22
7 1 1 131 1 3 1 1
8 1 1 131 1 35 1 1
9 1 1 125 1 35 1 17
10 1 1 125 1 35 1 1
11 1 1 6 1 35 1 17
12 1 1 6 1 35 1 1
13 1 1 1 1 47 1 36
14 1 1 1 1 47 1 64
15 1 1 132 1 47 1 36
16 1 1 19 1 3 1 10
17 1 1 19 1 3 1 8
18 1 1 112 1 3 1 8
19 1 1 2 1 200 1 40
20 1 1 65 1 200 1 40
21 1 1 2 1 6 1 56
22 1 1 18 1 200 1 13
23 1 1 18 1 200 1 62
24 1 1 47 1 200 1 62
25 2 1 1 1 194 1 12
26 2 1 1 1 194 1 7
27 1 1 2 1 62 1 37
28 1 1 2 1 91 1 22
29 1 1 131 1 82 1 14
30 1 1 103 1 33 1 4
31 1 1 103 1 33 1 1
32 1 1 28 1 33 1 1
33 1 1 131 1 21 1 12
34 1 1 131 1 21 1 10
35 1 1 28 1 29 1 3
36 1 1 28 1 4 1 3
37 1 1 28 1 29 1 1
38 1 1 28 1 4 1 1
39 1 1 34 1 200 1 7
40 1 1 13 1 200 1 7
41 1 1 13 1 200 1 6
42 1 1 131 1 9 1 11
43 1 1 131 1 8 1 11
44 1 1 131 1 9 1 1
45 1 1 131 1 8 1 1
46 1 1 51 1 3 1 4
47 2 1 1 1 194 1 18
48 2 1 1 1 194 1 38
49 1 1 47 1 17 1 2
50 1 1 47 1 17 1 8
51 1 1 84 1 17 1 2
52 1 1 84 1 17 1 8
53 2 1 1 1 6 1 10
54 2 1 1 1 6 1 9
55 2 1 1 1 62 1 17
56 2 1 1 1 62 1 5
57 2 1 1 1 153 1 21
58 2 1 1 1 153 1 20
59 2 1 1 1 91 1 28
60 2 1 1 1 91 1 9
61 1 1 13 1 200 1 4
62 1 1 13 1 200 1 2
63 1 1 21 1 200 1 4
64 1 1 21 1 200 1 2
65 1 1 61 1 2 1 5
66 1 1 61 1 1 1 5
67 2 1 61 1 2 1 1
68 2 1 61 1 1 1 1
69 1 1 61 1 1 1 3
70 1 1 61 1 2 1 3
71 1 1 69 1 47 1 19
72 1 1 69 1 47 1 45
73 1 1 63 1 47 1 19
74 1 1 63 1 47 1 45
75 1 1 21 1 82 1 4
76 1 1 21 1 82 1 1
77 1 1 110 1 82 1 4
78 1 1 110 1 82 1 1
79 1 1 54 1 33 1 6
80 1 1 54 1 33 1 8
81 1 1 77 1 33 1 6
82 1 1 77 1 33 1 8
83 1 1 24 1 3 1 2
84 1 1 24 1 3 1 4
85 1 1 27 1 3 1 2
86 1 1 27 1 3 1 4
5 2502905
200 200 200
86
1 1 1 200 1 65 1 138
2 1 1 35 1 65 1 42
3 1 1 165 1 64 1 21
4 2 1 165 1 1 1 21
5 1 1 159 1 135 1 26
6 1 1 40 1 135 1 29
7 1 1 40 1 135 1 7
8 1 1 1 1 135 1 29
9 1 1 1 1 135 1 7
10 1 1 200 1 61 1 35
11 1 1 200 1 74 1 35
12 1 1 35 1 3 1 11
13 1 1 35 1 3 1 9
14 1 1 41 1 66 1 16
15 1 1 41 1 69 1 10
16 1 1 41 1 66 1 10
17 1 1 159 1 107 1 29
18 1 1 159 1 28 1 29
19 1 1 159 1 107 1 7
20 1 1 1 1 62 1 3
21 1 1 1 1 62 1 6
22 1 1 34 1 62 1 6
23 1 1 200 1 19 1 60
24 1 1 200 1 42 1 60
25 1 1 200 1 19 1 43
26 1 1 200 1 42 1 43
27 1 1 163 1 65 1 7
28 1 1 8 1 69 1 7
29 1 1 24 1 62 1 1
30 1 1 24 1 62 1 2
31 1 1 10 1 62 1 1
32 1 1 10 1 62 1 2
33 1 1 2 1 35 1 3
34 1 1 2 1 30 1 3
35 1 1 2 1 30 1 4
36 1 1 165 1 45 1 14
37 1 1 165 1 19 1 14
38 1 1 165 1 45 1 7
39 1 1 165 1 19 1 7
40 1 1 14 1 69 1 7
41 1 1 19 1 69 1 7
42 1 1 19 1 69 1 2
43 1 1 26 1 69 1 3
44 1 1 7 1 69 1 3
45 1 1 7 1 69 1 4
46 2 1 13 1 69 1 1
47 5 1 1 1 69 1 1
48 1 1 7 1 74 1 20
49 1 1 7 1 74 1 83
50 1 1 193 1 74 1 83
51 1 1 72 1 65 1 11
52 1 1 72 1 65 1 2
53 1 1 91 1 65 1 11
54 1 1 91 1 65 1 2
55 1 1 105 1 74 1 18
56 1 1 105 1 74 1 2
57 1 1 88 1 74 1 18
58 1 1 88 1 74 1 2
59 1 1 35 1 15 1 5
60 1 1 35 1 15 1 6
61 1 1 5 1 47 1 4
62 1 1 5 1 47 1 2
63 1 1 30 1 47 1 4
64 1 1 30 1 47 1 2
65 1 1 4 1 69 1 2
66 1 1 4 1 69 1 7
67 1 1 115 1 28 1 6
68 1 1 115 1 28 1 1
69 1 1 44 1 28 1 6
70 1 1 44 1 28 1 1
71 3 1 3 1 69 1 1
72 1 1 4 1 47 1 2
73 1 1 31 1 47 1 3
74 1 1 31 1 47 1 2
75 2 1 1 1 65 1 1
76 2 1 1 1 65 1 12
77 1 1 3 1 69 1 6
78 1 1 1 1 69 1 6
79 1 1 12 1 69 1 1
80 1 1 12 1 69 1 3
81 1 1 14 1 69 1 1
82 1 1 14 1 69 1 3
83 2 1 1 1 35 1 3
84 2 1 1 1 35 1 1
85 2 1 2 1 47 1 2
86 2 1 2 1 47 1 1
6 2503005
200 200 200
85
1 1 1 200 1 2 1 173
2 1 1 200 1 125 1 16
3 1 1 182 1 60 1 4
4 1 1 182 1 60 1 1
5 1 1 18 1 60 1 4
6 1 1 18 1 60 1 1
7 2 1 200 1 1 1 21
8 2 1 200 1 1 1 6
9 1 1 10 1 198 1 72
10 1 1 10 1 198 1 101
11 1 1 190 1 198 1 101
12 2 1 140 1 60 1 3
13 1 1 76 1 73 1 8
14 1 1 200 1 4 1 4
15 1 1 200 1 4 1 1
16 1 1 200 1 9 1 1
17 1 1 60 1 15 1 2
18 1 1 60 1 45 1 2
19 1 1 60 1 15 1 1
20 1 1 60 1 45 1 1
21 1 1 200 1 39 1 6
22 1 1 200 1 86 1 6
23 1 1 200 1 86 1 5
24 1 1 200 1 6 1 4
25 1 1 200 1 7 1 4
26 1 1 200 1 6 1 2
27 1 1 200 1 7 1 2
28 1 1 36 1 73 1 2
29 1 1 88 1 73 1 2
30 1 1 88 1 73 1 6
31 1 1 76 1 14 1 6
32 1 1 76 1 14 1 2
33 1 1 76 1 59 1 2
34 1 1 76 1 21 1 1
35 1 1 76 1 38 1 1
36 1 1 76 1 21 1 5
37 1 1 60 1 24 1 1
38 1 1 60 1 36 1 1
39 1 1 29 1 9 1 1
