282,111,204
282,189,96
282,111,96
18,189,96
18,111,96
124,81,164
124,108,164
158,81,40
158,108,40
158,81,164
158,108,164
28,69,3
28,12,3
28,69,37
96,12,3
96,69,37
96,12,37
78,35,1
78,34,1
78,35,2
78,34,2
18,35,1
18,34,1
18,35,2
83,43,36
83,65,4
83,43,4
41,65,36
41,65,4
8,28,25
8,37,25
8,28,11
8,37,11
75,28,25
75,37,25
18,15,1
18,28,1
23,15,3
23,28,3
23,15,1
23,28,1
43,10,10
43,27,10
43,10,1
43,27,1
32,10,10
32,27,10
32,10,1
32,27,1
9,7,1
9,8,1
9,7,2
9,8,2
9,7,1
9,8,1
9,7,2
9,8,2
38,36,20
38,36,16
38,7,16
3,7,20
3,36,16
3,7,16
16,12,6
16,12,5
16,16,5
59,12,6
59,16,6
59,12,5
59,16,5
15,22,1
15,6,1
15,22,2
15,6,2
3,22,1
3,6,1
3,22,2
3,6,2
17,83,163
17,28,163
17,83,41
17,28,41
1,83,163
1,28,163
1,83,41
1,28,41
8,39,35
8,39,169
8,150,169
10,39,35
10,150,35
10,39,169
3,17,34
3,133,34
3,17,1
3,133,1
5,17,34
5,133,34
5,17,1
5,133,1
6,15,5
6,1,5
6,15,1
6,1,1
10,15,5
10,1,5
10,15,1
10,1,1
6,4,1
6,3,1
6,4,19
6,3,19
32,4,1
32,3,1
32,4,19
32,3,19
9,20,1
9,14,1
9,20,1
9,14,1
9,20,1
9,14,1
9,20,1
9,14,1
5,4,23
5,8,23
5,4,14
5,8,14
23,4,23
23,8,23
23,4,14
23,8,14
2,8,15
2,28,5
2,8,5
1,28,15
1,8,15
1,28,5
1,8,5
1,15,14
1,13,14
1,15,1
1,13,1
1,15,14
1,13,14
1,15,1
1,13,1
3,105,101
3,45,101
3,105,68
3,45,68
7,105,101
7,45,101
7,105,68
7,45,68
