1,32,1
13,5,15
11,9,3
13,31,34
13,18,23
4,10,1
27,3,18
11,17,31
8,25,31
31,30,4
5,4,20
30,26,1
17,13,14
1,12,14
31,31,21
11,10,21
15,29,30
5,33,33
31,29,15
20,12,14
7,20,19
32,9,31
8,2,4
7,14,27
21,32,15
25,30,31
6,28,6
2,34,29
34,13,33
13,13,29
28,5,23
26,25,17
17,4,31
9,12,31
10,17,3
25,6,32
25,31,34
32,7,19
16,5,24
2,6,22
12,32,11
20,4,14
10,19,8
27,11,15
5,19,32
32,32,27
29,27,11
7,31,22
10,9,19
26,30,2
28,22,10
16,22,5
28,9,3
6,19,4
1,21,29
14,27,6
31,29,27
1,4,9
28,21,11
6,2,31
20,15,26
3,13,8
5,5,34
23,10,2
30,6,29
5,8,20
19,28,29
13,14,6
7,25,17
17,22,7
31,9,20
16,5,34
19,4,27
19,30,1
22,34,26
16,18,6
11,10,1
17,5,22
13,17,25
4,33,23
15,27,28
13,22,30
13,19,30
5,2,11
33,22,10
3,26,10
2,8,15
5,17,5
19,14,19
20,17,11
23,20,1
1,2,11
9,22,33
19,12,34
33,33,2
20,2,20
24,27,14
30,6,9
32,21,6
20,18,10
17,8,14
14,7,31
25,17,10
3,14,32
33,28,16
29,32,27
25,5,25
18,34,8
23,28,8
25,7,23
19,7,23
1,25,10
8,20,13
15,6,3
14,8,31
29,25,8
32,3,21
8,15,29
3,7,23
12,13,3
20,20,34
24,21,8
11,25,15
25,12,14
20,7,33
30,6,23
26,6,33
1,21,21
31,4,33
22,2,13
5,33,7
34,4,33
14,14,11
33,9,3
12,26,19
10,31,31
26,12,31
32,3,3
19,1,1
29,3,15
4,26,19
29,17,2
21,21,11
18,15,33
2,5,29
13,26,33
10,1,4
12,5,22
11,30,6
27,27,29
13,8,7
15,21,5
33,6,15
27,19,1
29,9,34
25,26,6
23,18,30
25,30,17
20,17,4
32,26,5
21,25,2
5,29,33
2,3,4
13,8,34
23,15,21
13,19,3
14,12,2
31,29,34
6,7,19
23,29,13
23,18,15
20,17,1
22,26,25
22,4,1
9,17,25
33,19,24
30,8,20
17,24,2
12,25,5
4,18,16
16,11,15
32,26,12
32,2,32
28,8,20
22,24,27
3,25,4
2,10,34
30,22,32
28,5,13
14,30,21
18,19,30
11,4,16
15,11,30
21,29,33
30,16,4
9,32,30
20,15,27
26,18,1
29,5,29
9,7,5
