34,12,27
20,18,31
20,2,27
30,22,21
13,5,34
32,7,13
6,12,17
16,14,33
4,5,25
9,14,15
31,21,25
7,10,24
15,23,23
7,8,12
24,25,8
15,6,8
10,11,6
3,24,3
13,29,5
13,30,7
18,33,13
11,18,30
23,30,30
17,17,23
33,28,22
33,17,15
2,20,29
5,12,20
24,3,4
27,21,30
20,6,4
6,14,34
31,11,24
16,20,2
16,29,12
12,14,19
16,2,31
13,18,22
9,10,33
32,23,2
27,22,4
34,28,12
30,6,29
20,28,10
18,20,13
32,23,5
1,10,13
10,22,14
33,26,31
28,22,17
1,13,14
33,26,25
17,9,1
31,34,8
8,12,16
10,21,21
32,25,17
19,8,7
32,33,7
23,2,2
14,4,15
10,20,4
29,9,8
3,10,25
10,25,2
26,12,29
7,24,29
17,4,28
20,23,11
31,26,5
20,2,11
15,2,17
3,4,16
18,12,27
6,15,9
28,5,5
2,17,16
22,7,21
1,20,34
31,3,23
7,23,10
22,12,21
30,30,2
11,20,2
23,20,27
10,15,16
26,14,9
27,10,27
6,32,18
6,7,31
14,10,27
6,34,2
5,12,12
5,33,29
28,15,34
22,24,15
29,8,25
10,2,23
7,32,14
9,7,6
21,11,6
33,3,9
20,30,34
10,25,18
25,9,6
9,12,10
22,29,3
11,33,3
34,12,16
33,27,34
11,32,8
12,23,32
1,7,25
32,33,12
8,7,9
10,9,29
12,28,9
34,24,13
17,2,7
12,6,34
1,32,4
8,26,8
29,34,7
21,21,32
34,14,25
7,24,18
26,9,7
6,4,23
15,15,10
1,29,1
13,18,10
14,22,10
13,16,11
6,17,16
16,33,20
16,11,23
3,32,31
13,8,26
22,2,16
15,19,9
11,10,14
24,4,33
28,8,22
16,28,1
27,22,14
20,13,18
24,32,14
5,3,30
25,18,1
25,5,5
23,4,33
4,26,21
16,17,24
33,20,6
9,9,11
11,11,1
3,18,15
14,27,31
14,32,28
24,6,25
32,13,10
1,1,26
10,27,32
12,27,11
31,19,33
24,31,26
22,28,13
15,20,32
26,15,28
25,19,2
11,19,11
21,16,4
22,13,25
14,27,3
9,8,24
23,11,5
15,25,17
33,26,14
9,3,34
17,1,31
16,18,10
12,26,2
12,26,31
31,22,24
32,16,28
30,20,32
18,31,16
5,5,18
17,12,29
4,11,15
33,28,22
31,31,25
25,32,18
5,26,23
32,21,13
16,31,7
1,4,26
3,16,10
10,22,26
29,14,32
