200,176,124
200,20,118
200,4,118
186,24,14
14,24,62
200,12,1
200,2,1
110,4,2
90,4,2
14,9,13
14,15,13
14,9,1
14,15,1
32,176,34
42,4,1
68,4,1
68,4,3
143,176,17
25,176,25
168,69,6
168,107,6
168,69,28
200,1,1
200,1,1
200,1,1
200,1,1
200,2,1
200,4,1
200,2,2
200,4,2
90,3,1
90,1,1
90,1,3
30,107,22
138,107,22
25,118,7
25,58,7
25,118,10
70,176,19
70,176,6
73,176,19
73,176,6
80,107,1
58,107,1
16,58,7
16,58,3
9,58,3
33,107,2
33,107,3
47,107,2
47,107,3
30,81,5
30,26,5
30,81,1
30,26,1
90,1,1
90,2,1
90,1,2
90,1,1
90,1,1
90,1,1
90,1,1
163,24,32
163,24,30
23,24,30
9,15,4
9,43,4
9,15,3
9,43,3
23,7,13
23,17,13
23,7,19
23,17,19
145,12,1
145,12,1
55,12,1
55,12,1
42,3,2
42,1,2
42,3,1
42,1,1
58,53,2
58,54,2
58,53,3
58,54,3
200,9,1
200,5,1
200,9,2
200,5,2
200,1,2
200,5,2
200,1,1
200,5,1
32,82,16
32,94,16
32,94,26
32,43,24
32,39,24
32,43,2
32,39,2
