56,31,40
73,86,93
57,1,80
1,84,97
96,85,62
5,80,26
12,30,76
45,90,82
29,81,48
67,11,22
28,84,7
32,68,45
10,60,30
15,47,7
12,45,51
83,74,27
51,7,65
83,92,4
53,57,79
85,53,87
42,97,91
80,25,50
16,48,14
84,97,39
69,15,76
96,50,63
47,46,9
33,81,2
48,85,54
4,39,42
57,26,76
90,73,42
85,79,36
98,76,99
37,57,91
29,77,74
93,9,42
52,57,65
16,89,77
70,33,34
37,46,60
47,86,48
65,79,49
43,9,30
35,68,26
69,15,50
24,30,66
78,78,38
12,50,49
35,76,42
85,74,29
52,17,55
55,25,13
51,77,94
41,72,37
60,36,90
72,91,9
87,88,53
76,69,54
31,67,99
86,21,81
19,33,13
53,16,92
79,35,87
41,89,6
68,40,36
70,60,36
70,42,29
8,16,3
21,19,5
7,5,66
55,73,42
23,68,84
64,20,3
1,79,25
76,83,83
14,58,77
70,80,66
43,82,77
86,43,13
75,36,81
72,75,76
29,88,4
41,33,41
41,56,89
78,26,66
74,76,46
48,3,76
63,56,27
96,17,78
10,35,79
98,42,13
56,66,1
81,68,85
59,96,36
99,36,5
18,34,37
11,45,51
56,34,74
57,31,61
