88,95,65
88,81,44
99,45,96
71,22,83
75,22,92
84,13,99
92,21,84
80,11,94
88,17,87
64,81,69
67,23,73
76,55,81
94,46,68
23,94,79
71,16,92
66,86,91
72,45,84
10,9,9
88,46,73
93,74,11
84,26,97
73,43,90
92,37,75
91,93,7
86,13,99
18,8,5
94,91,3
98,23,81
88,16,84
76,6,97
40,69,93
85,28,92
87,54,92
20,78,75
48,9,29
95,81,63
92,18,75
95,4,85
2,22,9
10,85,68
85,36,68
97,58,68
84,9,88
92,2,72
21,76,94
87,39,98
72,5,95
76,5,83
35,36,38
67,28,93
74,1,98
93,22,66
33,20,40
66,96,8
79,47,82
38,38,47
78,35,77
69,30,75
75,39,89
74,27,78
86,11,95
17,95,76
98,9,89
76,39,78
43,73,80
93,4,79
78,11,79
23,82,93
70,26,94
91,55,66
33,94,96
90,29,89
79,17,77
89,64,84
95,32,82
95,90,7
69,8,69
74,86,5
49,74,93
73,83,9
92,40,79
82,21,82
87,25,86
82,3,93
76,33,99
12,82,87
14,31,41
96,24,72
12,31,14
81,28,72
88,37,91
85,76,82
32,15,33
70,76,87
64,51,54
58,73,78
73,45,79
90,49,91
4,3,28
84,52,92
70,35,68
91,27,98
98,70,93
90,45,96
73,4,97
95,33,71
85,18,87
33,75,87
60,72,61
15,3,29
97,38,71
73,12,91
97,16,92
28,72,81
95,39,96
95,49,98
50,63,73
67,10,94
74,17,67
91,82,8
13,47,12
80,26,84
97,16,79
85,24,70
92,14,85
70,47,90
97,14,93
43,29,49
70,16,92
77,20,97
79,91,49
68,5,70
23,3,37
89,9,74
4,7,3
33,1,27
89,39,79
84,25,84
93,78,22
47,49,31
97,52,93
98,99,36
98,32,73
89,38,77
38,94,74
85,9,88
76,13,81
82,67,25
72,10,92
80,17,80
41,47,32
41,77,93
37,73,97
38,80,76
92,5,96
78,58,69
97,17,71
57,87,55
97,45,78
86,4,87
67,45,79
87,47,75
89,10,76
79,27,80
79,11,84
39,92,86
79,80,92
80,40,81
74,22,72
74,29,99
61,69,87
23,34,21
1,32,9
38,16,21
92,25,70
92,13,87
94,12,85
39,92,98
75,60,89
81,38,78
73,4,78
35,22,14
75,38,94
81,1,90
74,32,97
35,85,79
84,18,94
45,8,32
96,23,96
88,32,94
71,24,69
75,43,70
76,44,71
81,29,92
64,99,67
74,43,90
70,38,82
79,43,71
94,45,70
84,90,64
