70,88,62
81,89,33
74,45,75
72,9,94
93,3,75
81,34,97
84,12,76
81,41,75
95,21,70
89,90,72
79,30,76
85,80,88
77,34,73
22,84,67
84,10,69
75,60,97
91,34,70
49,8,36
96,16,67
71,86,49
91,36,73
71,42,79
74,27,67
85,83,4
82,27,95
14,2,40
97,92,36
84,18,71
98,24,80
76,4,88
11,75,70
85,48,76
98,76,89
39,77,83
39,36,42
98,92,99
98,14,67
90,39,70
39,7,33
47,79,99
78,41,84
84,52,69
96,13,93
83,27,80
24,85,92
95,1,90
72,47,81
79,2,93
28,8,14
76,1,79
69,46,71
71,24,77
40,10,39
69,88,4
81,18,84
15,20,26
96,43,85
87,23,99
90,32,99
98,21,68
95,24,67
34,90,97
75,29,92
97,46,83
8,69,82
68,24,84
76,19,99
18,70,71
88,42,82
88,83,87
34,82,85
93,28,98
89,11,79
66,55,56
75,30,97
71,79,32
92,26,86
66,97,2
37,87,81
91,80,36
84,28,82
74,40,80
85,15,95
74,38,80
77,11,80
41,78,71
8,29,35
79,33,89
32,8,11
91,38,81
86,25,95
55,89,51
43,26,17
85,89,98
83,98,60
82,67,73
91,20,79
73,16,88
25,21,24
85,66,60
80,31,78
87,10,73
69,51,69
97,4,70
78,49,70
71,10,78
68,7,94
18,87,68
81,81,96
7,27,26
76,24,86
80,49,98
78,27,88
11,97,73
75,28,83
79,32,76
89,77,95
77,46,91
85,2,69
92,86,9
37,23,6
87,21,67
81,20,90
97,40,67
83,26,72
70,35,96
92,1,86
49,46,35
81,29,89
78,48,79
72,71,40
73,35,75
27,37,27
72,26,78
44,4,29
31,38,32
85,33,93
91,42,68
90,73,7
38,16,8
98,98,78
85,77,25
74,5,81
78,24,66
8,80,71
96,48,99
92,45,70
95,80,49
70,39,81
68,5,70
11,5,27
28,68,94
10,66,70
6,80,72
82,12,99
78,64,82
86,44,87
87,66,70
69,36,88
77,16,75
74,43,82
72,27,75
77,3,76
96,30,74
72,41,79
25,68,66
78,99,55
90,37,85
91,17,99
72,36,80
89,80,96
44,43,21
22,34,8
5,19,48
66,45,95
96,23,83
85,7,91
48,80,96
61,56,59
73,22,87
72,30,70
11,46,33
71,26,78
68,45,81
75,15,86
3,68,82
80,31,70
16,45,14
82,15,96
99,27,81
87,47,81
74,12,98
90,42,71
71,21,77
91,73,61
92,46,92
87,10,86
82,2,69
83,6,77
75,96,71
